https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume TRX
1539475200,2018-10-14 00:00:00,TRX/USD,0.02383,0.02494,0.0235,0.02373,334301.55,13667607.75
1539388800,2018-10-13 00:00:00,TRX/USD,0.0229,0.02422,0.02288,0.02383,335558.72,14124931.33
1539302400,2018-10-12 00:00:00,TRX/USD,0.021,0.02409,0.02067,0.0229,782927.07,34542239.63
1539216000,2018-10-11 00:00:00,TRX/USD,0.02555,0.02555,0.02066,0.021,1012925.69,45013371.24
1539129600,2018-10-10 00:00:00,TRX/USD,0.02613,0.02614,0.02454,0.02555,395322.62,15611240.24
1539043200,2018-10-09 00:00:00,TRX/USD,0.02668,0.02704,0.0254,0.02613,604455.94,23275731.57
1538956800,2018-10-08 00:00:00,TRX/USD,0.0269,0.02823,0.02609,0.02659,1257668.54,46470597.7
1538870400,2018-10-07 00:00:00,TRX/USD,0.0238,0.02759,0.02372,0.0269,942182.73,36998448.54
1538784000,2018-10-06 00:00:00,TRX/USD,0.0234,0.02442,0.02292,0.0238,291180.23,12393890.76
1538697600,2018-10-05 00:00:00,TRX/USD,0.02284,0.02353,0.02237,0.0234,501282.05,21762905.68
1538611200,2018-10-04 00:00:00,TRX/USD,0.02162,0.02364,0.0216,0.02284,805708.31,35632134.36
1538524800,2018-10-03 00:00:00,TRX/USD,0.02217,0.02217,0.0212,0.02161,318583.99,14747431.3
1538438400,2018-10-02 00:00:00,TRX/USD,0.02208,0.02249,0.02176,0.02217,160686.22,7287534.63
1538352000,2018-10-01 00:00:00,TRX/USD,0.02215,0.0224,0.0215,0.02208,218714.45,9967595.58
1538265600,2018-09-30 00:00:00,TRX/USD,0.02208,0.0227,0.02174,0.02215,250475.99,11261031.82
1538179200,2018-09-29 00:00:00,TRX/USD,0.02198,0.02229,0.02119,0.02208,618919.12,28084291.54
1538092800,2018-09-28 00:00:00,TRX/USD,0.0225,0.02312,0.02124,0.02198,402295.6,18009412.51
1538006400,2018-09-27 00:00:00,TRX/USD,0.0213,0.02301,0.02061,0.0225,512645.54,23614403.71
1537920000,2018-09-26 00:00:00,TRX/USD,0.02124,0.022,0.02005,0.02103,502991.83,23909493.89
1537833600,2018-09-25 00:00:00,TRX/USD,0.0221,0.0221,0.02013,0.02124,552214.65,26680331.84
1537747200,2018-09-24 00:00:00,TRX/USD,0.0238,0.02424,0.02186,0.02211,421400.93,18686359.95
1537660800,2018-09-23 00:00:00,TRX/USD,0.02317,0.0248,0.02268,0.0238,839801.2,35118974.38
1537574400,2018-09-22 00:00:00,TRX/USD,0.02503,0.02553,0.02231,0.02332,562307.73,24027342.46
1537488000,2018-09-21 00:00:00,TRX/USD,0.02131,0.02625,0.02122,0.02503,1459944.62,63084727.59
1537401600,2018-09-20 00:00:00,TRX/USD,0.01961,0.02227,0.01961,0.02131,753977.2,36581220.47
1537315200,2018-09-19 00:00:00,TRX/USD,0.0193,0.02019,0.01861,0.01961,512725.83,26426836.49
1537228800,2018-09-18 00:00:00,TRX/USD,0.01839,0.01964,0.01817,0.0193,486779.05,25699905.29
1537142400,2018-09-17 00:00:00,TRX/USD,0.0199,0.02029,0.01806,0.01839,494670.46,25965780.23
1537056000,2018-09-16 00:00:00,TRX/USD,0.01985,0.02013,0.0192,0.02,175567.32,8906885.19
1536969600,2018-09-15 00:00:00,TRX/USD,0.0198,0.02042,0.01961,0.01985,270901.79,13506419.53
1536883200,2018-09-14 00:00:00,TRX/USD,0.01981,0.02064,0.01891,0.0198,613087.37,31277123.68
1536796800,2018-09-13 00:00:00,TRX/USD,0.01818,0.02059,0.01818,0.01981,717125.71,36829274.46
1536710400,2018-09-12 00:00:00,TRX/USD,0.01849,0.01858,0.01711,0.01818,369597.91,20881981.17
1536624000,2018-09-11 00:00:00,TRX/USD,0.01923,0.01961,0.01782,0.01849,372467.67,20092796.58
1536537600,2018-09-10 00:00:00,TRX/USD,0.0193,0.02018,0.01884,0.01923,153432.86,7904076.66
1536451200,2018-09-09 00:00:00,TRX/USD,0.01915,0.02017,0.01881,0.0193,169393.12,8619999.07
1536364800,2018-09-08 00:00:00,TRX/USD,0.02032,0.02079,0.01872,0.01915,213663.58,10867977.22
1536278400,2018-09-07 00:00:00,TRX/USD,0.02164,0.02199,0.01981,0.02032,456477.46,22040204.86
1536192000,2018-09-06 00:00:00,TRX/USD,0.02166,0.0218,0.02011,0.02164,518519.14,25011626.81
1536105600,2018-09-05 00:00:00,TRX/USD,0.0252,0.02552,0.02142,0.02166,733468.14,31839986.04
1536019200,2018-09-04 00:00:00,TRX/USD,0.02497,0.02594,0.02497,0.0252,165681.37,6493150.81
1535932800,2018-09-03 00:00:00,TRX/USD,0.02566,0.0259,0.02456,0.02497,226175.25,9010117.36
1535846400,2018-09-02 00:00:00,TRX/USD,0.02591,0.02654,0.02475,0.02566,307028.35,11943400.18
1535760000,2018-09-01 00:00:00,TRX/USD,0.02539,0.02721,0.02539,0.02665,302603.32,11476901.17
1535673600,2018-08-31 00:00:00,TRX/USD,0.02503,0.02564,0.02436,0.02532,282150.81,11277181.41
1535587200,2018-08-30 00:00:00,TRX/USD,0.02546,0.02597,0.02321,0.02503,597009.68,24620374.76
1535500800,2018-08-29 00:00:00,TRX/USD,0.02687,0.02727,0.02462,0.02546,1058583.1,40862764.32
1535414400,2018-08-28 00:00:00,TRX/USD,0.02457,0.02788,0.02422,0.02687,991529.02,37938742.61
1535328000,2018-08-27 00:00:00,TRX/USD,0.0228,0.0247,0.02243,0.02457,437533.65,18605017.49
1535241600,2018-08-26 00:00:00,TRX/USD,0.0224,0.02312,0.0212,0.0228,269775.74,12122442.69
1535155200,2018-08-25 00:00:00,TRX/USD,0.02152,0.02257,0.021,0.0224,212951.54,9784723.44
1535068800,2018-08-24 00:00:00,TRX/USD,0.02062,0.0216,0.02041,0.02152,203864.65,9714295.57
1534982400,2018-08-23 00:00:00,TRX/USD,0.01954,0.02076,0.0194,0.02062,213064.3,10691851.69
1534896000,2018-08-22 00:00:00,TRX/USD,0.02091,0.02091,0.019,0.01954,88309.86,4538343.69
1534809600,2018-08-21 00:00:00,TRX/USD,0.02037,0.02111,0.01972,0.02091,229736.37,11179341.57
1534723200,2018-08-20 00:00:00,TRX/USD,0.02201,0.02261,0.01995,0.02037,187302.47,8747056.3
1534636800,2018-08-19 00:00:00,TRX/USD,0.02133,0.02279,0.02083,0.02201,263448.45,12091371.96
1534550400,2018-08-18 00:00:00,TRX/USD,0.02338,0.02459,0.0205,0.02133,461158.74,20200297.7
1534464000,2018-08-17 00:00:00,TRX/USD,0.01937,0.02343,0.01922,0.02338,666108.4,30813463.45
1534377600,2018-08-16 00:00:00,TRX/USD,0.01916,0.0199,0.01885,0.01937,268577.7,13876389.65
1534291200,2018-08-15 00:00:00,TRX/USD,0.01852,0.0206,0.01852,0.01916,453908.91,22964514.91
1534204800,2018-08-14 00:00:00,TRX/USD,0.01907,0.01911,0.016,0.01852,465851.14,26689208.53
1534118400,2018-08-13 00:00:00,TRX/USD,0.02264,0.02275,0.01889,0.01907,314268.1,15192476.28
1534032000,2018-08-12 00:00:00,TRX/USD,0.02215,0.02302,0.02204,0.02264,200717.13,8908096.95
1533945600,2018-08-11 00:00:00,TRX/USD,0.02364,0.02364,0.02177,0.02215,245550.13,10769263.29
1533859200,2018-08-10 00:00:00,TRX/USD,0.02568,0.02579,0.0232,0.02364,366812.74,15224055.93
1533772800,2018-08-09 00:00:00,TRX/USD,0.02418,0.02616,0.02352,0.02568,456084.54,18402127.02
1533686400,2018-08-08 00:00:00,TRX/USD,0.02759,0.02759,0.0233,0.02418,1747253.09,70297259.68
1533600000,2018-08-07 00:00:00,TRX/USD,0.02905,0.02999,0.02755,0.02759,220568.35,7712904.63
1533513600,2018-08-06 00:00:00,TRX/USD,0.03015,0.03092,0.0287,0.02905,187542.16,6377193.74
1533427200,2018-08-05 00:00:00,TRX/USD,0.0287,0.0305,0.02815,0.03015,303417.68,10337704.86
1533340800,2018-08-04 00:00:00,TRX/USD,0.03036,0.03108,0.02835,0.0287,367551.09,12435513.59
1533254400,2018-08-03 00:00:00,TRX/USD,0.03134,0.03157,0.02911,0.03036,450826.25,14936936.45
1533168000,2018-08-02 00:00:00,TRX/USD,0.03255,0.0331,0.03061,0.03134,298402.3,9449201.7
1533081600,2018-08-01 00:00:00,TRX/USD,0.0338,0.03389,0.0315,0.03255,417406.04,12776305.22
1532995200,2018-07-31 00:00:00,TRX/USD,0.0365,0.0365,0.03331,0.0338,581458.32,16945260.26
1532908800,2018-07-30 00:00:00,TRX/USD,0.03913,0.03946,0.0352,0.0365,1114213.88,30292223.5
1532822400,2018-07-29 00:00:00,TRX/USD,0.03689,0.04092,0.03682,0.03913,1460911.17,37398572.63
1532736000,2018-07-28 00:00:00,TRX/USD,0.03666,0.0369,0.03578,0.03689,186925.23,5137047.13
1532649600,2018-07-27 00:00:00,TRX/USD,0.03583,0.03705,0.0352,0.03666,313480.55,8678633.37
1532563200,2018-07-26 00:00:00,TRX/USD,0.03702,0.03875,0.0355,0.03583,566972.06,15161686.58
1532476800,2018-07-25 00:00:00,TRX/USD,0.038,0.03921,0.03686,0.03702,109852.03,2912221.06
1532390400,2018-07-24 00:00:00,TRX/USD,0.034,0.0397,0.03289,0.038,1541005.68,41579573.75
1532304000,2018-07-23 00:00:00,TRX/USD,0.03514,0.03641,0.034,0.034,276728.9,7897857.17
1532217600,2018-07-22 00:00:00,TRX/USD,0.03568,0.03645,0.03501,0.03514,115050.87,3210861.13
1532131200,2018-07-21 00:00:00,TRX/USD,0.03472,0.03646,0.03376,0.03568,188138.7,5336168.5
1532044800,2018-07-20 00:00:00,TRX/USD,0.03786,0.03786,0.03441,0.03472,583167.36,16275719.87
1531958400,2018-07-19 00:00:00,TRX/USD,0.03959,0.03976,0.03739,0.03786,576385.96,15093230.96
1531872000,2018-07-18 00:00:00,TRX/USD,0.03987,0.04359,0.03888,0.03959,1162019.19,28644905.81
1531785600,2018-07-17 00:00:00,TRX/USD,0.03754,0.04089,0.03603,0.03987,716093.76,18308004.96
1531699200,2018-07-16 00:00:00,TRX/USD,0.03436,0.03776,0.03404,0.03754,542102.2,14956317.14
1531612800,2018-07-15 00:00:00,TRX/USD,0.03346,0.03498,0.03303,0.03436,130971.42,3801439.07
1531526400,2018-07-14 00:00:00,TRX/USD,0.03308,0.0339,0.03258,0.03346,137540.33,4135237.8
1531440000,2018-07-13 00:00:00,TRX/USD,0.03202,0.03458,0.03202,0.03308,321670.0,9633662.23
1531353600,2018-07-12 00:00:00,TRX/USD,0.03365,0.03365,0.0312,0.03202,419055.36,13054067.25
1531267200,2018-07-11 00:00:00,TRX/USD,0.03342,0.03447,0.03254,0.03365,248963.21,7470912.49
1531180800,2018-07-10 00:00:00,TRX/USD,0.03555,0.03605,0.03157,0.03342,620906.78,18557735.72
1531094400,2018-07-09 00:00:00,TRX/USD,0.0376,0.03794,0.03555,0.03555,287754.3,7854085.57
1531008000,2018-07-08 00:00:00,TRX/USD,0.03826,0.03895,0.03709,0.0376,289618.08,7661456.11
1530921600,2018-07-07 00:00:00,TRX/USD,0.03741,0.0383,0.03638,0.03826,162141.83,4390871.24
1530835200,2018-07-06 00:00:00,TRX/USD,0.03838,0.03987,0.03609,0.03741,363391.24,9739321.04
1530748800,2018-07-05 00:00:00,TRX/USD,0.0394,0.0402,0.03774,0.03838,304320.45,7836874.92
1530662400,2018-07-04 00:00:00,TRX/USD,0.03873,0.04056,0.038,0.0394,479759.11,12148572.99
1530576000,2018-07-03 00:00:00,TRX/USD,0.04033,0.0415,0.03873,0.03873,856919.94,21270005.31
1530489600,2018-07-02 00:00:00,TRX/USD,0.03797,0.041,0.03712,0.04033,470642.61,11917984.78
1530403200,2018-07-01 00:00:00,TRX/USD,0.03814,0.0384,0.03668,0.03797,252538.85,6745940.21
1530316800,2018-06-30 00:00:00,TRX/USD,0.03728,0.04,0.03728,0.03814,499528.93,12964031.06
1530230400,2018-06-29 00:00:00,TRX/USD,0.03666,0.03796,0.0345,0.03728,461630.01,12821109.17
1530144000,2018-06-28 00:00:00,TRX/USD,0.03896,0.03982,0.036,0.03666,383825.54,10086723.14
1530057600,2018-06-27 00:00:00,TRX/USD,0.03842,0.03975,0.03726,0.03896,319340.51,8311427.79
1529971200,2018-06-26 00:00:00,TRX/USD,0.0421,0.0422,0.03795,0.03842,369139.24,9292022.94
1529884800,2018-06-25 00:00:00,TRX/USD,0.04214,0.0437,0.04091,0.0421,395790.17,9408959.02
1529798400,2018-06-24 00:00:00,TRX/USD,0.0439,0.04408,0.03779,0.04214,867497.39,21376459.94
1529712000,2018-06-23 00:00:00,TRX/USD,0.0425,0.0449,0.04207,0.0439,243085.89,5581115.12
1529625600,2018-06-22 00:00:00,TRX/USD,0.04884,0.0493,0.04121,0.0425,1644445.35,37317188.22
1529539200,2018-06-21 00:00:00,TRX/USD,0.04972,0.05053,0.04727,0.04884,349572.08,7139788.16
1529452800,2018-06-20 00:00:00,TRX/USD,0.04983,0.05035,0.04541,0.04972,949362.44,19629002.97
1529366400,2018-06-19 00:00:00,TRX/USD,0.04515,0.05184,0.0445,0.04983,1373619.71,28350223.42
1529280000,2018-06-18 00:00:00,TRX/USD,0.04239,0.046,0.04104,0.04515,553842.03,12700534.39
1529193600,2018-06-17 00:00:00,TRX/USD,0.04307,0.04342,0.04239,0.04239,184306.35,4297399.97
1529107200,2018-06-16 00:00:00,TRX/USD,0.04247,0.04345,0.04141,0.04307,255287.41,5980953.61
1529020800,2018-06-15 00:00:00,TRX/USD,0.04496,0.04605,0.04166,0.04247,741085.97,16803574.31
1528934400,2018-06-14 00:00:00,TRX/USD,0.04094,0.0456,0.04,0.04496,1023473.45,23529765.44
1528848000,2018-06-13 00:00:00,TRX/USD,0.04376,0.04391,0.03741,0.04094,1415667.63,34762603.59
1528761600,2018-06-12 00:00:00,TRX/USD,0.0482,0.04846,0.04205,0.04376,950710.18,21077749.03
1528675200,2018-06-11 00:00:00,TRX/USD,0.04731,0.04898,0.038,0.0482,855943.74,18672847.3
1528588800,2018-06-10 00:00:00,TRX/USD,0.05687,0.05727,0.04463,0.04731,2486997.22,49203329.84
1528502400,2018-06-09 00:00:00,TRX/USD,0.0575,0.05929,0.0566,0.05687,340397.09,5851785.24
1528416000,2018-06-08 00:00:00,TRX/USD,0.0585,0.0586,0.05657,0.0575,458030.74,7962645.51
1528329600,2018-06-07 00:00:00,TRX/USD,0.05903,0.06026,0.05824,0.0585,423294.85,7152872.02
1528243200,2018-06-06 00:00:00,TRX/USD,0.06019,0.06046,0.05777,0.05903,681218.46,11559119.23
1528156800,2018-06-05 00:00:00,TRX/USD,0.05848,0.06132,0.05681,0.06019,860820.3,14531026.01
1528070400,2018-06-04 00:00:00,TRX/USD,0.0617,0.0624,0.05763,0.05848,1125112.1,18946146.76
1527984000,2018-06-03 00:00:00,TRX/USD,0.0608,0.0638,0.06001,0.0617,1434699.1,23289029.75
1527897600,2018-06-02 00:00:00,TRX/USD,0.05823,0.06312,0.05684,0.0608,1918777.73,31598753.67
1527811200,2018-06-01 00:00:00,TRX/USD,0.06023,0.06128,0.05574,0.05823,1498639.02,25733798.79
1527724800,2018-05-31 00:00:00,TRX/USD,0.06141,0.06389,0.057,0.06023,2853691.5,46996417.25
1527638400,2018-05-30 00:00:00,TRX/USD,0.06406,0.06727,0.05878,0.06141,2364741.38,38193640.94
1527552000,2018-05-29 00:00:00,TRX/USD,0.05952,0.0654,0.0564,0.06406,2462915.59,40115437.82
1527465600,2018-05-28 00:00:00,TRX/USD,0.07014,0.07047,0.059,0.05952,2745684.52,42716426.63
1527379200,2018-05-27 00:00:00,TRX/USD,0.07243,0.0728,0.06842,0.07014,2361654.35,33307131.25
1527292800,2018-05-26 00:00:00,TRX/USD,0.07025,0.07645,0.06935,0.07243,1888434.99,25541049.37
1527206400,2018-05-25 00:00:00,TRX/USD,0.07229,0.07268,0.0681,0.07025,1002513.52,14339857.64
1527120000,2018-05-24 00:00:00,TRX/USD,0.06792,0.07333,0.06669,0.07229,2522477.55,35948063.93
1527033600,2018-05-23 00:00:00,TRX/USD,0.073,0.07518,0.0648,0.06792,3761564.68,53868178.56
1526947200,2018-05-22 00:00:00,TRX/USD,0.081,0.08395,0.07223,0.073,4115382.72,53520825.53
1526860800,2018-05-21 00:00:00,TRX/USD,0.07714,0.0845,0.07676,0.081,5614436.56,69924680.46
1526774400,2018-05-20 00:00:00,TRX/USD,0.06887,0.0781,0.06809,0.07714,3733818.15,50282706.85
1526688000,2018-05-19 00:00:00,TRX/USD,0.06881,0.07046,0.0668,0.06887,1451838.36,21202282.67
1526601600,2018-05-18 00:00:00,TRX/USD,0.066,0.06931,0.0637,0.06881,1256524.96,18763597.71
1526515200,2018-05-17 00:00:00,TRX/USD,0.07115,0.0731,0.06489,0.066,2567236.45,37345205.75
1526428800,2018-05-16 00:00:00,TRX/USD,0.0672,0.07136,0.0625,0.07115,2472038.07,36555707.03
1526342400,2018-05-15 00:00:00,TRX/USD,0.07071,0.07279,0.06591,0.0672,1607663.93,23101307.03
1526256000,2018-05-14 00:00:00,TRX/USD,0.07378,0.07423,0.068,0.07071,2258865.0,31725634.32
1526169600,2018-05-13 00:00:00,TRX/USD,0.06679,0.0759,0.06601,0.07378,1912994.06,26532737.3
1526083200,2018-05-12 00:00:00,TRX/USD,0.06413,0.07068,0.05883,0.06679,2659662.2,41288188.67
1525996800,2018-05-11 00:00:00,TRX/USD,0.07288,0.07651,0.06238,0.06413,4119293.84,60799658.94
1525910400,2018-05-10 00:00:00,TRX/USD,0.08006,0.08197,0.0721,0.07288,2116869.16,27272741.34
1525824000,2018-05-09 00:00:00,TRX/USD,0.08237,0.08248,0.07775,0.08006,1960046.78,24416945.42
1525737600,2018-05-08 00:00:00,TRX/USD,0.08262,0.086,0.08,0.08237,2558943.65,30949705.92
1525651200,2018-05-07 00:00:00,TRX/USD,0.0845,0.08468,0.07855,0.08262,2617157.34,32261310.32
1525564800,2018-05-06 00:00:00,TRX/USD,0.08714,0.08724,0.08123,0.0845,2151431.8,25696034.44
1525478400,2018-05-05 00:00:00,TRX/USD,0.08585,0.091,0.0855,0.08714,2329853.24,26413368.44
1525392000,2018-05-04 00:00:00,TRX/USD,0.08716,0.089,0.0802,0.08585,3992985.59,47317541.79
1525305600,2018-05-03 00:00:00,TRX/USD,0.09139,0.09162,0.08336,0.08716,6259040.11,71465282.86
1525219200,2018-05-02 00:00:00,TRX/USD,0.09234,0.09288,0.08888,0.09139,3993183.73,44145385.93
1525132800,2018-05-01 00:00:00,TRX/USD,0.09298,0.09372,0.084,0.09234,6442085.35,72391540.44
1525046400,2018-04-30 00:00:00,TRX/USD,0.08823,0.1004,0.0825,0.09298,12380746.28,132035129.13
1524960000,2018-04-29 00:00:00,TRX/USD,0.08194,0.089,0.07923,0.08823,6933845.92,82141281.12
1524873600,2018-04-28 00:00:00,TRX/USD,0.07312,0.08438,0.073,0.08194,5944754.92,73924968.21
1524787200,2018-04-27 00:00:00,TRX/USD,0.0739,0.07949,0.07056,0.07312,5613753.5,74587546.37
1524700800,2018-04-26 00:00:00,TRX/USD,0.0699,0.074,0.06541,0.0739,3286621.44,47332496.4
1524614400,2018-04-25 00:00:00,TRX/USD,0.07231,0.08,0.06416,0.0699,11578063.9,162058340.77
1524528000,2018-04-24 00:00:00,TRX/USD,0.0585,0.07706,0.0569,0.07231,9602815.8,145126991.72
1524441600,2018-04-23 00:00:00,TRX/USD,0.0518,0.05864,0.0518,0.0585,2645309.38,48027036.12
1524355200,2018-04-22 00:00:00,TRX/USD,0.05305,0.0547,0.05125,0.0518,2241036.41,42191659.62
1524268800,2018-04-21 00:00:00,TRX/USD,0.05383,0.05643,0.04901,0.05305,2937486.23,55446831.27
1524182400,2018-04-20 00:00:00,TRX/USD,0.04901,0.05395,0.04793,0.05383,2416270.34,47533903.31
1524096000,2018-04-19 00:00:00,TRX/USD,0.0475,0.05181,0.04667,0.04901,2465288.2,50119807.85
1524009600,2018-04-18 00:00:00,TRX/USD,0.04204,0.0475,0.0419,0.0475,2426522.41,53543117.58
1523923200,2018-04-17 00:00:00,TRX/USD,0.04105,0.0438,0.04031,0.04204,1296265.43,30694312.27
1523836800,2018-04-16 00:00:00,TRX/USD,0.0435,0.04442,0.03972,0.04105,2161072.25,52131504.42
1523750400,2018-04-15 00:00:00,TRX/USD,0.04039,0.044,0.04039,0.0435,1249608.99,29566910.95
1523664000,2018-04-14 00:00:00,TRX/USD,0.03908,0.0414,0.03857,0.04039,1372973.26,34114320.92
1523577600,2018-04-13 00:00:00,TRX/USD,0.04,0.04415,0.03841,0.03908,3251217.31,80190659.23
1523491200,2018-04-12 00:00:00,TRX/USD,0.03632,0.041,0.03505,0.04,3624430.16,95416179.35
1523404800,2018-04-11 00:00:00,TRX/USD,0.03682,0.03744,0.03592,0.03632,823108.53,22571024.96
1523318400,2018-04-10 00:00:00,TRX/USD,0.03585,0.0375,0.0349,0.03682,834539.62,22867072.23
1523232000,2018-04-09 00:00:00,TRX/USD,0.0376,0.03822,0.03367,0.03585,1819083.49,50251925.56
1523145600,2018-04-08 00:00:00,TRX/USD,0.037,0.039,0.0364,0.0376,840388.55,22367394.81
1523059200,2018-04-07 00:00:00,TRX/USD,0.0364,0.0385,0.036,0.037,1303645.81,35270779.03
1522972800,2018-04-06 00:00:00,TRX/USD,0.039,0.044,0.03515,0.0364,2084364.37,53749544.03
1522886400,2018-04-05 00:00:00,TRX/USD,0.03,0.0461,0.02875,0.039,6747164.97,173823111.86
1522800000,2018-04-04 00:00:00,TRX/USD,0.03452,0.0352,0.0295,0.03,1580813.8,50395399.34
1522713600,2018-04-03 00:00:00,TRX/USD,0.03571,0.036,0.0334,0.03452,1317839.55,37846428.14
1522627200,2018-04-02 00:00:00,TRX/USD,0.032,0.036,0.0308,0.03571,1254863.14,37935817.63
1522540800,2018-04-01 00:00:00,TRX/USD,0.03395,0.035,0.028,0.032,2160768.97,69056926.19
1522454400,2018-03-31 00:00:00,TRX/USD,0.041,0.04349,0.0333,0.03395,3307557.5,88658657.71
1522368000,2018-03-30 00:00:00,TRX/USD,0.04326,0.04747,0.03812,0.041,3172052.17,76398425.42
1522281600,2018-03-29 00:00:00,TRX/USD,0.04857,0.056,0.0422,0.04326,5599155.17,119025470.8
1522195200,2018-03-28 00:00:00,TRX/USD,0.04319,0.0495,0.0425,0.04857,1342340.29,29347602.85
1522108800,2018-03-27 00:00:00,TRX/USD,0.04399,0.0477,0.03968,0.04319,2791651.08,64027453.08
1522022400,2018-03-26 00:00:00,TRX/USD,0.045,0.0461,0.03909,0.04399,2634937.52,62286089.9
1521936000,2018-03-25 00:00:00,TRX/USD,0.049,0.0499,0.0447,0.045,2210531.17,46519720.87
1521849600,2018-03-24 00:00:00,TRX/USD,0.04177,0.05225,0.04113,0.049,5760901.39,120105968.02
1521763200,2018-03-23 00:00:00,TRX/USD,0.0379,0.04177,0.03474,0.04177,1642251.65,43505894.39
1521676800,2018-03-22 00:00:00,TRX/USD,0.0371,0.03932,0.034,0.0379,1020354.82,27914233.44
1521590400,2018-03-21 00:00:00,TRX/USD,0.03831,0.0415,0.036,0.0371,2184278.9,57505507.16
1521504000,2018-03-20 00:00:00,TRX/USD,0.03241,0.044,0.03107,0.03831,2001593.72,54350671.15
1521417600,2018-03-19 00:00:00,TRX/USD,0.029,0.039,0.02832,0.03241,1129229.3,35766430.41
1521331200,2018-03-18 00:00:00,TRX/USD,0.02854,0.031,0.02306,0.029,1230778.8,47045208.67
1521244800,2018-03-17 00:00:00,TRX/USD,0.03007,0.03096,0.02768,0.02854,271150.37,9354330.99
1521158400,2018-03-16 00:00:00,TRX/USD,0.03015,0.0315,0.0289,0.03007,396626.49,13103628.85
1521072000,2018-03-15 00:00:00,TRX/USD,0.0308,0.03118,0.028,0.03015,563889.71,19029428.78
1520985600,2018-03-14 00:00:00,TRX/USD,0.03568,0.03612,0.03,0.0308,550991.75,17259190.23
1520899200,2018-03-13 00:00:00,TRX/USD,0.03642,0.03932,0.0345,0.03568,376931.35,10552551.29
1520812800,2018-03-12 00:00:00,TRX/USD,0.03842,0.03949,0.03401,0.03642,583017.74,15707457.01
1520726400,2018-03-11 00:00:00,TRX/USD,0.03502,0.04,0.033,0.03842,590212.86,16040276.25
1520640000,2018-03-10 00:00:00,TRX/USD,0.0371,0.03829,0.034,0.03502,683865.8,18863237.43
1520553600,2018-03-09 00:00:00,TRX/USD,0.03659,0.03798,0.03001,0.0371,1026848.58,30718290.65
1520467200,2018-03-08 00:00:00,TRX/USD,0.0382,0.03997,0.03501,0.03659,770321.96,20475183.99
1520380800,2018-03-07 00:00:00,TRX/USD,0.04372,0.045,0.0341,0.0382,1542038.57,39347646.31
1520294400,2018-03-06 00:00:00,TRX/USD,0.04647,0.048,0.04326,0.04372,821115.8,18221734.24
1520208000,2018-03-05 00:00:00,TRX/USD,0.04817,0.04827,0.046,0.04647,954823.0,20347418.63
1520121600,2018-03-04 00:00:00,TRX/USD,0.0491,0.0499,0.04698,0.04817,975256.87,20345327.3
1520035200,2018-03-03 00:00:00,TRX/USD,0.05313,0.05313,0.0478,0.0491,1336496.37,26873912.35
1519948800,2018-03-02 00:00:00,TRX/USD,0.0485,0.057,0.0469,0.05313,3686268.68,71087853.03
1519862400,2018-03-01 00:00:00,TRX/USD,0.04344,0.05,0.04216,0.0485,1409204.37,30678043.89
1519776000,2018-02-28 00:00:00,TRX/USD,0.04237,0.047,0.04055,0.04344,1935880.59,43823481.66
1519689600,2018-02-27 00:00:00,TRX/USD,0.04171,0.0444,0.04065,0.04237,678872.78,16080188.43
1519603200,2018-02-26 00:00:00,TRX/USD,0.0398,0.04295,0.0381,0.04171,759621.59,18625173.19
1519516800,2018-02-25 00:00:00,TRX/USD,0.04032,0.04299,0.03901,0.0398,505161.86,12603933.72
1519430400,2018-02-24 00:00:00,TRX/USD,0.04264,0.04562,0.039,0.04032,838034.01,20042459.51
1519344000,2018-02-23 00:00:00,TRX/USD,0.04,0.04346,0.03825,0.04264,734573.42,17750419.25
1519257600,2018-02-22 00:00:00,TRX/USD,0.0441,0.047,0.039,0.04,975874.7,23509010.33
1519171200,2018-02-21 00:00:00,TRX/USD,0.04671,0.0486,0.042,0.0441,1110813.92,25014838.78
1519084800,2018-02-20 00:00:00,TRX/USD,0.05173,0.05233,0.045,0.04671,1289363.59,25979569.76
1518998400,2018-02-19 00:00:00,TRX/USD,0.0492,0.0537,0.049,0.05173,747738.11,14507495.25
1518912000,2018-02-18 00:00:00,TRX/USD,0.05489,0.0555,0.04731,0.0492,1733883.53,34198212.47
1518825600,2018-02-17 00:00:00,TRX/USD,0.05269,0.055,0.0509,0.05489,1779627.39,33516093.55
1518739200,2018-02-16 00:00:00,TRX/USD,0.04628,0.054,0.04593,0.05269,2015167.24,40327211.18
1518652800,2018-02-15 00:00:00,TRX/USD,0.04604,0.04892,0.044,0.04628,1627111.44,35217607.48
1518566400,2018-02-14 00:00:00,TRX/USD,0.0429,0.04708,0.0425,0.04604,1246708.52,27569751.48
1518480000,2018-02-13 00:00:00,TRX/USD,0.04557,0.04648,0.042,0.0429,947098.86,21764008.8
1518393600,2018-02-12 00:00:00,TRX/USD,0.04218,0.0496,0.04205,0.04557,1292694.71,28112956.7
1518307200,2018-02-11 00:00:00,TRX/USD,0.04815,0.0505,0.039,0.04218,1471961.84,34315934.68
